#Frame            RoG     RoG[Max]
    1060      24.0505      46.6704
    1061      24.1231      47.1500
    1062      23.9513      46.1926
    1063      24.0898      46.8734
    1064      24.1664      46.7309
    1065      24.0984      46.6195
    1066      24.1160      47.0574
    1067      24.2027      46.5743
    1068      24.2059      47.1388
    1069      24.0635      46.5058
    1070      24.0545      46.1456
    1071      23.9680      46.0929
    1072      23.9661      45.7452
    1073      24.0213      45.6191
    1074      24.0971      45.9885
    1075      23.9313      45.0325
    1076      23.9571      45.6208
    1077      24.0179      45.4271
    1078      24.0394      46.4546
    1079      24.0188      46.0031
    1080      24.0069      46.4255
    1081      24.1997      46.8027
    1082      24.0937      46.8686
    1083      24.2322      46.4251
    1084      24.2040      47.3253
    1085      24.2126      47.0158
    1086      24.3030      46.8220
    1087      24.1005      45.8082
    1088      24.1055      45.5001
    1089      24.2380      45.9685
    1090      24.2124      45.7588
    1091      24.0875      45.7380
    1092      24.1609      45.9465
    1093      24.0778      46.2728
    1094      24.0463      46.1791
    1095      24.2172      46.8503
    1096      24.2066      46.8305
    1097      24.2184      47.0862
    1098      24.2731      47.4135
    1099      24.1379      47.0645
    1100      24.2422      47.1826
    1101      24.0749      47.6703
    1102      24.1133      46.5928
    1103      24.0369      47.3988
    1104      24.1205      46.7111
    1105      24.0477      46.0790
    1106      24.2306      47.0370
    1107      24.2477      47.1644
    1108      24.2700      47.1086
    1109      24.2044      47.0734
    1110      24.1643      46.5751
    1111      24.0916      47.1118
    1112      24.1814      47.0318
    1113      24.2145      47.3742
    1114      24.1291      46.7533
    1115      24.1316      46.5356
    1116      24.0904      46.6286
    1117      24.1475      46.3715
    1118      24.0727      46.2639
    1119      24.2895      47.0925
    1120      24.1242      46.5247
    1121      24.1147      46.3031
    1122      24.2196      45.9931
    1123      24.2277      46.3836
    1124      24.0746      45.6791
    1125      24.1348      45.4940
    1126      24.2002      45.8843
    1127      24.3189      46.0638
    1128      24.3520      46.4731
    1129      24.4196      46.1586
    1130      24.3313      46.1160
    1131      24.4944      47.3716
    1132      24.2631      46.6582
    1133      24.2354      46.7251
    1134      24.2823      46.1557
    1135      24.2239      47.7495
    1136      24.3299      47.0890
    1137      24.1597      45.8417
    1138      24.0948      45.5798
    1139      24.2432      46.5169
    1140      24.1982      45.9545
    1141      24.1376      46.4502
    1142      24.2310      46.0734
    1143      24.2101      45.9868
    1144      24.2731      46.4909
    1145      24.2203      46.2983
    1146      24.3250      46.6213
    1147      24.2549      46.2897
    1148      24.2571      46.3813
    1149      24.1332      45.9722
    1150      24.2641      46.5686
    1151      24.2073      46.9333
    1152      24.2645      46.8267
    1153      24.3583      47.6488
    1154      24.2728      47.3424
    1155      24.2925      46.8080
    1156      24.2480      47.4264
    1157      24.3894      47.4813
    1158      24.2338      46.9287
    1159      24.1874      46.4838
    1160      24.3783      47.6855
    1161      24.3599      47.5190
    1162      24.1509      47.1965
    1163      24.3594      47.8884
    1164      24.3325      47.4310
    1165      24.2960      47.2866
    1166      24.3789      48.2343
    1167      24.2284      47.9183
    1168      24.3239      47.3031
    1169      24.3519      47.1585
    1170      24.2762      47.0359
    1171      24.2773      46.1803
    1172      24.4012      46.8994
    1173      24.4412      47.2190
    1174      24.4704      47.4051
    1175      24.4173      47.4672
    1176      24.2743      47.4015
    1177      24.2891      46.8537
    1178      24.2557      46.0723
    1179      24.1624      46.8318
    1180      24.1615      47.0422
    1181      24.3771      47.9494
    1182      24.2825      47.6109
    1183      24.2904      47.5716
    1184      24.3164      47.1431
    1185      24.1760      47.2805
    1186      24.1560      46.8724
    1187      24.2038      47.0153
    1188      24.1419      45.9302
    1189      24.1208      46.5296
    1190      24.2041      46.7805
    1191      24.1321      46.7751
    1192      24.1653      46.1171
    1193      24.1719      46.6157
    1194      24.1345      46.1079
    1195      24.2354      46.4666
    1196      24.1519      47.0312
    1197      24.3348      48.3167
    1198      24.3203      47.5973
    1199      24.1945      47.0362
    1200      24.1640      46.8399
    1201      24.2028      47.0719
    1202      24.3420      47.2882
    1203      24.2904      47.7462
    1204      24.2475      47.6557
    1205      24.2884      47.7831
    1206      24.1387      45.9107
    1207      24.1732      47.5647
    1208      24.1414      47.2654
    1209      24.0742      47.1662
    1210      24.1210      46.9707
    1211      24.0305      46.3130
    1212      24.1548      46.6542
    1213      24.0971      46.4264
    1214      24.0958      47.4912
    1215      24.1347      47.7797
    1216      24.2343      46.8023
    1217      24.1913      46.8859
    1218      24.2943      47.3191
    1219      24.2635      47.5928
    1220      24.1875      47.9146
    1221      24.2762      47.5298
    1222      24.1803      47.4801
    1223      24.2349      47.7714
    1224      24.4079      47.9243
    1225      24.1796      46.7549
    1226      24.1893      46.1856
    1227      24.2210      46.7156
    1228      24.2988      47.6821
    1229      24.2099      47.0995
    1230      24.2021      46.7298
    1231      24.3076      47.0663
    1232      24.2041      46.3739
    1233      24.0468      46.0188
    1234      24.0924      46.7215
    1235      24.1083      46.4365
    1236      24.0873      46.1972
    1237      24.1759      46.5975
    1238      24.2868      47.1761
    1239      24.2203      46.6766
    1240      24.2517      47.7201
    1241      24.1558      46.8017
    1242      24.1479      46.6334
    1243      24.2228      47.8420
    1244      24.2802      47.3929
    1245      24.2995      47.7965
    1246      24.2326      47.6165
    1247      24.3367      47.3010
    1248      24.3403      48.0973
    1249      24.3501      47.7695
    1250      24.3655      48.1708
    1251      24.3386      47.6667
    1252      24.2591      47.6374
    1253      24.3673      47.3576
    1254      24.3833      47.5226
    1255      24.3790      47.6893
    1256      24.3537      47.4276
    1257      24.3651      47.6177
    1258      24.3323      47.3066
    1259      24.2740      46.7367
    1260      24.1181      46.5802
    1261      24.3101      47.3090
    1262      24.2412      47.1011
    1263      24.3097      45.9993
    1264      24.1649      47.1121
    1265      24.1754      47.2957
    1266      24.2027      46.7339
    1267      24.2712      46.7523
    1268      24.1982      46.6569
    1269      24.3445      47.0715
    1270      24.2612      47.1098
    1271      24.2929      47.1189
    1272      24.3154      47.0337
    1273      24.3363      47.2520
    1274      24.2885      47.6180
    1275      24.2496      46.7645
    1276      24.2979      46.9139
    1277      24.3229      47.3142
    1278      24.3117      47.4361
    1279      24.2214      47.1597
    1280      24.2674      46.8135
    1281      24.2819      47.1272
    1282      24.2630      46.4439
    1283      24.1827      46.6485
    1284      24.2196      46.5817
    1285      24.1779      46.6629
    1286      24.3377      47.0730
